ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    3363        59.5408       211.4972       673.5153        10.2691         -10489.5263       667.9991         0.0000         0.0000         0.0000          -8866.7048         0.0000     -8866.7048     -8866.7048         0.0000            457.0259       456.0552   1000000.0000       457.0259       456.0552
ENERGY:    3364        59.5409       211.4973       673.5153        10.2691         -10489.5263       667.9988         0.0000         0.0000         0.0000          -8866.7048         0.0000     -8866.7048     -8866.7048         0.0000            457.0260       456.0551   1000000.0000       457.0260       456.0551
ENERGY:    3365        60.9344       211.4903       673.6803        10.2566         -10489.5283       668.1170         0.0000         0.0000         0.0000          -8865.0496         0.0000     -8865.0496     -8865.0496         0.0000            455.0352       454.2380   1000000.0000       455.0352       454.2380
ENERGY:    3366        59.6453       211.3070       673.5389        10.2348         -10489.6601       667.9860         0.0000         0.0000         0.0000          -8866.9481         0.0000     -8866.9481     -8866.9481         0.0000            456.5356       455.6122   1000000.0000       456.5356       455.6122
ENERGY:    3367        59.7081       211.2778       673.5480        10.2291         -10489.6797       667.9878         0.0000         0.0000         0.0000          -8866.9288         0.0000     -8866.9288     -8866.9288         0.0000            456.3945       455.4841   1000000.0000       456.3945       455.4841
ENERGY:    3368        59.6509       211.3036       673.5398        10.2341         -10489.6622       667.9861         0.0000         0.0000         0.0000          -8866.9477         0.0000     -8866.9477     -8866.9477         0.0000            456.5217       455.5996   1000000.0000       456.5217       455.5996
ENERGY:    3369        59.6458       211.3066       673.5390        10.2347         -10489.6601       667.9860         0.0000         0.0000         0.0000          -8866.9479         0.0000     -8866.9479     -8866.9479         0.0000            456.5344       455.6111   1000000.0000       456.5344       455.6111
ENERGY:    3370        59.6453       211.3070       673.5389        10.2348         -10489.6601       667.9860         0.0000         0.0000         0.0000          -8866.9481         0.0000     -8866.9481     -8866.9481         0.0000            456.5357       455.6123   1000000.0000       456.5357       455.6123
ENERGY:    3371        61.1500       210.0160       674.1066        10.0465         -10488.8467       668.4641         0.0000         0.0000         0.0000          -8865.0636         0.0000     -8865.0636     -8865.0636         0.0000            455.7573       455.8763   1000000.0000       455.7573       455.8763
ENERGY:    3372        59.7385       210.7794       673.6652        10.1607         -10489.6148       668.0662         0.0000         0.0000         0.0000          -8867.2048         0.0000     -8867.2048     -8867.2048         0.0000            456.3752       455.7204   1000000.0000       456.3752       455.7204
ENERGY:    3373        59.8033       210.6524       673.7042        10.1427         -10489.5802       668.0946         0.0000         0.0000         0.0000          -8867.1830         0.0000     -8867.1830     -8867.1830         0.0000            456.3239       455.7466   1000000.0000       456.3239       455.7466
ENERGY:    3374        59.7442       210.7662       673.6691        10.1589         -10489.6118       668.0689         0.0000         0.0000         0.0000          -8867.2046         0.0000     -8867.2046     -8867.2046         0.0000            456.3701       455.7231   1000000.0000       456.3701       455.7231
ENERGY:    3375        59.7391       210.7780       673.6656        10.1605         -10489.6144       668.0665         0.0000         0.0000         0.0000          -8867.2047         0.0000     -8867.2047     -8867.2047         0.0000            456.3747       455.7207   1000000.0000       456.3747       455.7207
ENERGY:    3376        60.7981       210.6191       674.3599        10.1098         -10489.3870       668.6634         0.0000         0.0000         0.0000          -8864.8368         0.0000     -8864.8368     -8864.8368         0.0000            453.8381       453.9896   1000000.0000       453.8381       453.9896
ENERGY:    3377        59.6451       210.5440       673.8120        10.1220         -10489.7530       668.1676         0.0000         0.0000         0.0000          -8867.4622         0.0000     -8867.4622     -8867.4622         0.0000            455.8154       455.3543   1000000.0000       455.8154       455.3543
ENERGY:    3378        59.6607       210.4950       673.8613        10.1132         -10489.7732       668.2053         0.0000         0.0000         0.0000          -8867.4377         0.0000     -8867.4377     -8867.4377         0.0000            455.6300       455.2305   1000000.0000       455.6300       455.2305
ENERGY:    3379        59.6457       210.5386       673.8168        10.1211         -10489.7558       668.1713         0.0000         0.0000         0.0000          -8867.4623         0.0000     -8867.4623     -8867.4623         0.0000            455.7969       455.3420   1000000.0000       455.7969       455.3420
ENERGY:    3380        59.6454       210.5408       673.8148        10.1215         -10489.7549       668.1697         0.0000         0.0000         0.0000          -8867.4627         0.0000     -8867.4627     -8867.4627         0.0000            455.8045       455.3471   1000000.0000       455.8045       455.3471
ENERGY:    3381        59.6454       210.5413       673.8144        10.1216         -10489.7546       668.1695         0.0000         0.0000         0.0000          -8867.4625         0.0000     -8867.4625     -8867.4625         0.0000            455.8061       455.3481   1000000.0000       455.8061       455.3481
ENERGY:    3382        59.6454       210.5408       673.8148        10.1215         -10489.7549       668.1697         0.0000         0.0000         0.0000          -8867.4627         0.0000     -8867.4627     -8867.4627         0.0000            455.8045       455.3471   1000000.0000       455.8045       455.3471
ENERGY:    3383        60.9686       212.0639       674.5975        10.5932         -10490.6471       667.8129         0.0000         0.0000         0.0000          -8864.6109         0.0000     -8864.6109     -8864.6109         0.0000            455.9602       454.8728   1000000.0000       455.9602       454.8728
ENERGY:    3384        59.6031       210.6563       673.9666        10.1887         -10490.1912       668.0461         0.0000         0.0000         0.0000          -8867.7305         0.0000     -8867.7305     -8867.7305         0.0000            455.8915       455.2916   1000000.0000       455.8915       455.2916
ENERGY:    3385        59.6343       210.7265       674.0220        10.2170         -10490.3093       668.0093         0.0000         0.0000         0.0000          -8867.7002         0.0000     -8867.7002     -8867.7002         0.0000            455.9143       455.2657   1000000.0000       455.9143       455.2657
