# step Etot Epot T p 
3182 -8853.4154 -8853.4154 0.0 458.3108 
3183 -8856.2467 -8856.2467 0.0 458.6304 
3184 -8856.2185 -8856.2185 0.0 458.6053 
3185 -8856.246 -8856.246 0.0 458.6282 
3186 -8856.2467 -8856.2467 0.0 458.6302 
3187 -8856.2467 -8856.2467 0.0 458.6302 
3188 -8856.2467 -8856.2467 0.0 458.6302 
3189 -8853.0048 -8853.0048 0.0 461.3506 
3190 -8856.4877 -8856.4877 0.0 459.2218 
3191 -8856.4534 -8856.4534 0.0 459.4431 
3192 -8856.4875 -8856.4875 0.0 459.2439 
3193 -8856.4877 -8856.4877 0.0 459.224 
3194 -8856.4877 -8856.4877 0.0 459.2238 
3195 -8856.4877 -8856.4877 0.0 459.224 
3196 -8852.3285 -8852.3285 0.0 460.9083 
3197 -8856.7192 -8856.7192 0.0 459.5691 
3198 -8856.6753 -8856.6753 0.0 459.7151 
3199 -8856.7187 -8856.7187 0.0 459.5839 
3200 -8856.7192 -8856.7192 0.0 459.5706 
3201 -8856.7192 -8856.7192 0.0 459.5704 
3202 -8856.7192 -8856.7192 0.0 459.5706 
3203 -8852.9933 -8852.9933 0.0 458.6397 
3204 -8856.9481 -8856.9481 0.0 459.4214 
3205 -8856.9084 -8856.9084 0.0 459.3551 
3206 -8856.9477 -8856.9477 0.0 459.4149 
3207 -8856.9481 -8856.9481 0.0 459.4208 
3208 -8856.9481 -8856.9481 0.0 459.4214 
3209 -8856.9481 -8856.9481 0.0 459.4215 
3210 -8853.9255 -8853.9255 0.0 459.7136 
3211 -8857.1911 -8857.1911 0.0 459.5149 
3212 -8857.158 -8857.158 0.0 459.5452 
3213 -8857.1908 -8857.1908 0.0 459.518 
3214 -8857.1911 -8857.1911 0.0 459.5152 
3215 -8857.1911 -8857.1911 0.0 459.5149 
3216 -8857.1911 -8857.1911 0.0 459.5149 
3217 -8854.7861 -8854.7861 0.0 457.2261 
3218 -8857.4465 -8857.4465 0.0 459.0029 
3219 -8857.4201 -8857.4201 0.0 458.8338 
3220 -8857.4461 -8857.4461 0.0 458.9861 
3221 -8857.4465 -8857.4465 0.0 459.0012 
3222 -8857.4465 -8857.4465 0.0 459.0014 
3223 -8857.4465 -8857.4465 0.0 459.0012 
3224 -8855.2509 -8855.2509 0.0 459.5082 
3225 -8857.6983 -8857.6983 0.0 459.1556 
3226 -8855.4659 -8855.4659 0.0 460.2184 
3227 -8857.933 -8857.933 0.0 459.4401 
3228 -8856.2041 -8856.2041 0.0 460.3967 
3229 -8858.1904 -8858.1904 0.0 459.7234 
3230 -8856.8975 -8856.8975 0.0 458.5759 
3231 -8858.4679 -8858.4679 0.0 459.4119 
3232 -8856.7828 -8856.7828 0.0 456.9223 
3233 -8858.7042 -8858.7042 0.0 458.7922 
3234 -8856.989 -8856.989 0.0 458.7678 
3235 -8858.9296 -8858.9296 0.0 458.8128 
3236 -8857.4563 -8857.4563 0.0 458.0925 
3237 -8859.1639 -8859.1639 0.0 458.6424 
3238 -8857.6073 -8857.6073 0.0 459.8675 
3239 -8859.384 -8859.384 0.0 458.9838 
3240 -8857.8007 -8857.8007 0.0 459.3631 
3241 -8859.596 -8859.596 0.0 459.1046 
3242 -8857.939 -8857.939 0.0 457.7697 
3243 -8859.7984 -8859.7984 0.0 458.8003 
3244 -8858.8828 -8858.8828 0.0 458.1643 
3245 -8860.0536 -8860.0536 0.0 458.6225 
3246 -8859.0865 -8859.0865 0.0 458.3529 
3247 -8860.3003 -8860.3003 0.0 458.564 
3248 -8858.8535 -8858.8535 0.0 458.4376 
3249 -8860.508 -8860.508 0.0 458.5571 
3250 -8859.5896 -8859.5896 0.0 457.4668 
3251 -8860.7578 -8860.7578 0.0 458.2354 
3252 -8859.9561 -8859.9561 0.0 458.0807 
3253 -8861.0214 -8861.0214 0.0 458.2069 
3254 -8859.937 -8859.937 0.0 457.9001 
3255 -8861.2593 -8861.2593 0.0 458.1406 
3256 -8860.2062 -8860.2062 0.0 457.0116 
3257 -8861.502 -8861.502 0.0 457.8249 
3258 -8860.4746 -8860.4746 0.0 457.8253 
3259 -8861.7527 -8861.7527 0.0 457.8513 
3260 -8860.5636 -8860.5636 0.0 457.1315 
3261 -8861.999 -8861.999 0.0 457.6687 
3262 -8860.9207 -8860.9207 0.0 456.5504 
3263 -8862.263 -8862.263 0.0 457.3559 
3264 -8862.249 -8862.249 0.0 457.2818 
3265 -8862.2628 -8862.2628 0.0 457.3485 
3266 -8862.263 -8862.263 0.0 457.3552 
3267 -8861.2963 -8861.2963 0.0 457.342 
3268 -8862.5447 -8862.5447 0.0 457.3819 
3269 -8862.5329 -8862.5329 0.0 457.3835 
3270 -8862.5448 -8862.5448 0.0 457.382 
3271 -8862.5449 -8862.5449 0.0 457.382 
3272 -8862.5449 -8862.5449 0.0 457.382 
3273 -8862.5449 -8862.5449 0.0 457.382 
3274 -8861.3728 -8861.3728 0.0 457.9753 
3275 -8862.8172 -8862.8172 0.0 457.592 
3276 -8862.8025 -8862.8025 0.0 457.6372 
3277 -8862.8171 -8862.8171 0.0 457.5966 
3278 -8862.8171 -8862.8171 0.0 457.593 
3279 -8861.4345 -8861.4345 0.0 456.776 
3280 -8863.0774 -8863.0774 0.0 457.3955 
3281 -8863.0617 -8863.0617 0.0 457.3411 
3282 -8863.0768 -8863.0768 0.0 457.3903 
3283 -8863.0774 -8863.0774 0.0 457.3949 
3284 -8863.0774 -8863.0774 0.0 457.3944 
3285 -8861.8683 -8861.8683 0.0 457.2859 
3286 -8863.3477 -8863.3477 0.0 457.396 
3287 -8863.3341 -8863.3341 0.0 457.3917 
3288 -8863.348 -8863.348 0.0 457.3955 
3289 -8863.3481 -8863.3481 0.0 457.3955 
3290 -8863.3481 -8863.3481 0.0 457.3956 
3291 -8863.3481 -8863.3481 0.0 457.3956 
3292 -8863.3481 -8863.3481 0.0 457.3956 
3293 -8863.3481 -8863.3481 0.0 457.3956 
3294 -8862.4187 -8862.4187 0.0 457.4267 
3295 -8863.6374 -8863.6374 0.0 457.4381 
3296 -8863.6254 -8863.6254 0.0 457.4429 
3297 -8863.6373 -8863.6373 0.0 457.4387 
3298 -8863.6374 -8863.6374 0.0 457.4382 
3299 -8863.6374 -8863.6374 0.0 457.4381 
3300 -8862.3998 -8862.3998 0.0 456.6748 
3301 -8863.9003 -8863.9003 0.0 457.2458 
3302 -8863.8855 -8863.8855 0.0 457.1958 
3303 -8863.9003 -8863.9003 0.0 457.2408 
3304 -8863.9004 -8863.9004 0.0 457.2447 
3305 -8862.9946 -8862.9946 0.0 455.5732 
3306 -8864.1867 -8864.1867 0.0 456.7255 
3307 -8864.1758 -8864.1758 0.0 456.6154 
3308 -8864.1868 -8864.1868 0.0 456.7144 
3309 -8864.1866 -8864.1866 0.0 456.7175 
3310 -8864.1868 -8864.1868 0.0 456.7144 
3311 -8863.3731 -8863.3731 0.0 458.127 
3312 -8864.4651 -8864.4651 0.0 457.2157 
3313 -8864.4532 -8864.4532 0.0 457.3125 
3314 -8864.465 -8864.465 0.0 457.2254 
3315 -8864.4652 -8864.4652 0.0 457.2167 
3316 -8864.4652 -8864.4652 0.0 457.2175 
3317 -8863.6541 -8863.6541 0.0 457.7857 
3318 -8864.7376 -8864.7376 0.0 457.4346 
3319 -8864.7283 -8864.7283 0.0 457.474 
3320 -8864.7375 -8864.7375 0.0 457.4387 
3321 -8864.7378 -8864.7378 0.0 457.4354 
3322 -8864.3251 -8864.3251 0.0 457.1993 
3323 -8865.0582 -8865.0582 0.0 457.3635 
3324 -8865.0508 -8865.0508 0.0 457.3502 
3325 -8865.0582 -8865.0582 0.0 457.3622 
3326 -8865.0582 -8865.0582 0.0 457.3632 
3327 -8864.5283 -8864.5283 0.0 457.6379 
3328 -8865.3552 -8865.3552 0.0 457.4875 
3329 -8865.3476 -8865.3476 0.0 457.5057 
3330 -8865.3553 -8865.3553 0.0 457.4894 
3331 -8865.3551 -8865.3551 0.0 457.4886 
3332 -8865.3553 -8865.3553 0.0 457.4894 
3333 -8864.6949 -8864.6949 0.0 455.8972 
3334 -8865.6285 -8865.6285 0.0 456.9525 
3335 -8865.6197 -8865.6197 0.0 456.8505 
3336 -8865.6287 -8865.6287 0.0 456.9423 
3337 -8865.6287 -8865.6287 0.0 456.9442 
3338 -8865.6287 -8865.6287 0.0 456.9452 
3339 -8865.6287 -8865.6287 0.0 456.9442 
3340 -8864.8442 -8864.8442 0.0 455.5656 
3341 -8865.8894 -8865.8894 0.0 456.5079 
3342 -8865.8797 -8865.8797 0.0 456.4175 
3343 -8865.8895 -8865.8895 0.0 456.4988 
3344 -8865.8896 -8865.8896 0.0 456.5016 
3345 -8865.8897 -8865.8897 0.0 456.5023 
3346 -8865.8896 -8865.8896 0.0 456.5028 
3347 -8865.8897 -8865.8897 0.0 456.5023 
3348 -8865.2326 -8865.2326 0.0 455.5475 
3349 -8866.1749 -8866.1749 0.0 456.1843 
3350 -8866.1663 -8866.1663 0.0 456.1237 
3351 -8866.1749 -8866.1749 0.0 456.1782 
3352 -8865.4078 -8865.4078 0.0 458.2982 
3353 -8866.4537 -8866.4537 0.0 456.9201 
3354 -8866.4428 -8866.4428 0.0 457.062 
3355 -8866.4531 -8866.4531 0.0 456.9346 
3356 -8866.4536 -8866.4536 0.0 456.9216 
3357 -8866.4537 -8866.4537 0.0 456.9202 
3358 -8865.1791 -8865.1791 0.0 457.1915 
3359 -8866.7048 -8866.7048 0.0 457.0252 
3360 -8866.6894 -8866.6894 0.0 457.0481 
3361 -8866.7047 -8866.7047 0.0 457.0276 
3362 -8866.7048 -8866.7048 0.0 457.026 
3363 -8866.7048 -8866.7048 0.0 457.0259 
3364 -8866.7048 -8866.7048 0.0 457.026 
3365 -8865.0496 -8865.0496 0.0 455.0352 
3366 -8866.9481 -8866.9481 0.0 456.5356 
3367 -8866.9288 -8866.9288 0.0 456.3945 
3368 -8866.9477 -8866.9477 0.0 456.5217 
3369 -8866.9479 -8866.9479 0.0 456.5344 
3370 -8866.9481 -8866.9481 0.0 456.5357 
3371 -8865.0636 -8865.0636 0.0 455.7573 
3372 -8867.2048 -8867.2048 0.0 456.3752 
3373 -8867.183 -8867.183 0.0 456.3239 
3374 -8867.2046 -8867.2046 0.0 456.3701 
3375 -8867.2047 -8867.2047 0.0 456.3747 
3376 -8864.8368 -8864.8368 0.0 453.8381 
3377 -8867.4622 -8867.4622 0.0 455.8154 
3378 -8867.4377 -8867.4377 0.0 455.63 
3379 -8867.4623 -8867.4623 0.0 455.7969 
3380 -8867.4627 -8867.4627 0.0 455.8045 
3381 -8867.4625 -8867.4625 0.0 455.8061 
3382 -8867.4627 -8867.4627 0.0 455.8045 
3383 -8864.6109 -8864.6109 0.0 455.9602 
3384 -8867.7305 -8867.7305 0.0 455.8915 
3385 -8867.7002 -8867.7002 0.0 455.9143 
3386 -8867.7305 -8867.7305 0.0 455.8938 
3387 -8867.7305 -8867.7305 0.0 455.8928 
3388 -8867.7305 -8867.7305 0.0 455.8938 
3389 -8864.8295 -8864.8295 0.0 458.5843 
3390 -8867.9943 -8867.9943 0.0 456.5505 
3391 -8867.9638 -8867.9638 0.0 456.7706 
3392 -8867.9938 -8867.9938 0.0 456.5728 
3393 -8867.9941 -8867.9941 0.0 456.5528 
3394 -8867.9943 -8867.9943 0.0 456.5508 
3395 -8867.9943 -8867.9943 0.0 456.5505 
3396 -8864.4944 -8864.4944 0.0 458.5906 
3397 -8868.2386 -8868.2386 0.0 457.0257 
3398 -8868.2026 -8868.2026 0.0 457.2026 
3399 -8868.2381 -8868.2381 0.0 457.0437 
3400 -8868.2386 -8868.2386 0.0 457.0275 
3401 -8868.2386 -8868.2386 0.0 457.0259 
3402 -8868.2386 -8868.2386 0.0 457.0257 
3403 -8865.3664 -8865.3664 0.0 456.0653 
3404 -8868.5122 -8868.5122 0.0 456.8659 
3405 -8868.481 -8868.481 0.0 456.8039 
3406 -8868.5119 -8868.5119 0.0 456.8599 
3407 -8868.5122 -8868.5122 0.0 456.8653 
3408 -8866.7352 -8866.7352 0.0 456.0159 
3409 -8868.8502 -8868.8502 0.0 456.6785 
3410 -8868.8293 -8868.8293 0.0 456.6247 
3411 -8868.8502 -8868.8502 0.0 456.6732 
3412 -8866.6049 -8866.6049 0.0 456.8882 
3413 -8869.1427 -8869.1427 0.0 456.7831 
3414 -8869.1182 -8869.1182 0.0 456.8081 
3415 -8869.1426 -8869.1426 0.0 456.7857 
3416 -8869.1428 -8869.1428 0.0 456.7835 
3417 -8869.1428 -8869.1428 0.0 456.7834 
3418 -8869.1428 -8869.1428 0.0 456.7835 
3419 -8866.6031 -8866.6031 0.0 456.1184 
3420 -8869.4228 -8869.4228 0.0 456.6842 
3421 -8869.3949 -8869.3949 0.0 456.6448 
3422 -8869.4225 -8869.4225 0.0 456.6805 
3423 -8869.423 -8869.423 0.0 456.6838 
3424 -8867.5756 -8867.5756 0.0 457.4088 
3425 -8869.7491 -8869.7491 0.0 456.9469 
3426 -8869.7269 -8869.7269 0.0 457.0077 
3427 -8869.749 -8869.749 0.0 456.9531 
3428 -8869.7491 -8869.7491 0.0 456.9478 
3429 -8869.7491 -8869.7491 0.0 456.9469 
3430 -8868.4488 -8868.4488 0.0 457.0506 
3431 -8870.1106 -8870.1106 0.0 457.0412 
3432 -8870.095 -8870.095 0.0 457.0535 
3433 -8870.1102 -8870.1102 0.0 457.0427 
3434 -8870.1106 -8870.1106 0.0 457.0414 
3435 -8870.1106 -8870.1106 0.0 457.0412 
3436 -8868.6147 -8868.6147 0.0 456.5324 
3437 -8870.4411 -8870.4411 0.0 456.9487 
3438 -8870.4232 -8870.4232 0.0 456.9196 
3439 -8870.4409 -8870.4409 0.0 456.946 
3440 -8870.4411 -8870.4411 0.0 456.9484 
3441 -8655.6663 -8655.6663 0.0 449.3425 
3442 -8869.5628 -8869.5628 0.0 457.0653 
3443 -8870.6565 -8870.6565 0.0 457.0051 
3444 -8870.6457 -8870.6457 0.0 457.0153 
3445 -8870.6564 -8870.6564 0.0 457.0061 
3446 -8870.6566 -8870.6566 0.0 457.0052 
3447 -8810.8791 -8810.8791 0.0 461.1398 
3448 -8871.0179 -8871.0179 0.0 457.6049 
3449 -8871.0595 -8871.0595 0.0 457.4628 
3450 -8871.0591 -8871.0591 0.0 457.4771 
3451 -8871.0595 -8871.0595 0.0 457.4643 
3452 -8848.6755 -8848.6755 0.0 454.8645 
3453 -8871.5678 -8871.5678 0.0 457.1727 
3454 -8856.7408 -8856.7408 0.0 456.5516 
3455 -8872.0708 -8872.0708 0.0 457.1135 
3456 -8861.7693 -8861.7693 0.0 459.0154 
3457 -8872.5992 -8872.5992 0.0 457.4982 
3458 -8862.2758 -8862.2758 0.0 459.3202 
3459 -8873.0638 -8873.0638 0.0 457.8588 
3460 -8865.8295 -8865.8295 0.0 460.2596 
3461 -8873.5982 -8873.5982 0.0 458.4025 
3462 -8864.3694 -8864.3694 0.0 453.9807 
3463 -8874.0524 -8874.0524 0.0 457.6665 
3464 -8861.45 -8861.45 0.0 453.4838 
3465 -8874.436 -8874.436 0.0 457.1165 
3466 -8858.0996 -8858.0996 0.0 453.1431 
3467 -8874.7881 -8874.7881 0.0 456.6831 
3468 -8858.1885 -8858.1885 0.0 461.1492 
3469 -8875.1654 -8875.1654 0.0 457.3256 
3470 -8875.1617 -8875.1617 0.0 457.2621 
3471 -8875.1651 -8875.1651 0.0 457.3193 
3472 -8875.1654 -8875.1654 0.0 457.3249 
3473 -8860.8246 -8860.8246 0.0 462.7608 
3474 -8875.5455 -8875.5455 0.0 458.1359 
3475 -8875.5417 -8875.5417 0.0 458.0557 
3476 -8875.5456 -8875.5456 0.0 458.1278 
3477 -8875.5456 -8875.5456 0.0 458.1299 
3478 -8875.5455 -8875.5455 0.0 458.131 
3479 -8875.5456 -8875.5456 0.0 458.13 
3480 -8860.0933 -8860.0933 0.0 460.9334 
3481 -8875.88 -8875.88 0.0 458.5497 
3482 -8875.8765 -8875.8765 0.0 458.5086 
3483 -8875.8798 -8875.8798 0.0 458.5456 
3484 -8875.88 -8875.88 0.0 458.5492 
3485 -8875.88 -8875.88 0.0 458.5489 
3486 -8862.7897 -8862.7897 0.0 452.9408 
3487 -8876.2199 -8876.2199 0.0 457.8417 
3488 -8876.2169 -8876.2169 0.0 457.9132 
3489 -8876.2199 -8876.2199 0.0 457.8488 
3490 -8876.2199 -8876.2199 0.0 457.8429 
3491 -8876.2199 -8876.2199 0.0 457.8417 
3492 -8865.682 -8865.682 0.0 455.0774 
3493 -8876.591 -8876.591 0.0 457.4662 
3494 -8876.5873 -8876.5873 0.0 457.5046 
3495 -8876.591 -8876.591 0.0 457.47 
3496 -8876.591 -8876.591 0.0 457.4667 
3497 -8876.591 -8876.591 0.0 457.4661 
3498 -8867.9233 -8867.9233 0.0 457.9217 
3499 -8876.9926 -8876.9926 0.0 457.5957 
3500 -8876.9893 -8876.9893 0.0 457.5834 
3501 -8876.9926 -8876.9926 0.0 457.5945 
3502 -8876.9926 -8876.9926 0.0 457.5955 
3503 -8876.9926 -8876.9926 0.0 457.5957 
3504 -8868.7166 -8868.7166 0.0 462.7295 
3505 -8877.3912 -8877.3912 0.0 458.5546 
3506 -8877.3879 -8877.3879 0.0 458.4594 
3507 -8877.3911 -8877.3911 0.0 458.5451 
3508 -8877.3912 -8877.3912 0.0 458.5536 
3509 -8869.3714 -8869.3714 0.0 460.84 
3510 -8877.7759 -8877.7759 0.0 459.0163 
3511 -8872.002 -8872.002 0.0 460.2217 
3512 -8878.193 -8878.193 0.0 459.3226 
3513 -8873.5983 -8873.5983 0.0 456.5829 
3514 -8878.6327 -8878.6327 0.0 458.752 
3515 -8878.5836 -8878.5836 0.0 458.551 
3516 -8878.6324 -8878.6324 0.0 458.732 
3517 -8878.6326 -8878.6326 0.0 458.75 
3518 -8878.6327 -8878.6327 0.0 458.7518 
3519 -8878.6327 -8878.6327 0.0 458.752 
3520 -8875.6742 -8875.6742 0.0 456.2148 
3521 -8879.141 -8879.141 0.0 458.0982 
3522 -8879.1076 -8879.1076 0.0 457.9207 
3523 -8879.1408 -8879.1408 0.0 458.0805 
3524 -8879.141 -8879.141 0.0 458.0959 
3525 -8876.2154 -8876.2154 0.0 458.8375 
3526 -8879.6259 -8879.6259 0.0 458.3465 
3527 -8879.5926 -8879.5926 0.0 458.4068 
3528 -8879.6257 -8879.6257 0.0 458.3526 
3529 -8879.626 -8879.626 0.0 458.3474 
3530 -8879.626 -8879.626 0.0 458.3473 
3531 -8879.626 -8879.626 0.0 458.3474 
3532 -8876.4589 -8876.4589 0.0 460.3331 
3533 -8880.0722 -8880.0722 0.0 458.9097 
3534 -8880.0379 -8880.0379 0.0 459.0635 
3535 -8880.0723 -8880.0723 0.0 458.9251 
3536 -8880.0721 -8880.0721 0.0 458.9192 
3537 -8880.0723 -8880.0723 0.0 458.9251 
3538 -8877.7356 -8877.7356 0.0 459.1621 
3539 -8880.5536 -8880.5536 0.0 459.0322 
3540 -8880.5283 -8880.5283 0.0 459.0526 
3541 -8880.5536 -8880.5536 0.0 459.0344 
3542 -8880.5537 -8880.5537 0.0 459.0329 
3543 -8880.5537 -8880.5537 0.0 459.0329 
3544 -8879.173 -8879.173 0.0 459.072 
3545 -8881.1453 -8881.1453 0.0 459.0728 
3546 -8881.1277 -8881.1277 0.0 459.0766 
3547 -8881.1447 -8881.1447 0.0 459.0735 
3548 -8881.1453 -8881.1453 0.0 459.0729 
3549 -8881.1453 -8881.1453 0.0 459.0728 
3550 -8879.2306 -8879.2306 0.0 460.134 
3551 -8881.6568 -8881.6568 0.0 459.4302 
3552 -8881.6358 -8881.6358 0.0 459.5046 
3553 -8881.6567 -8881.6567 0.0 459.4379 
3554 -8881.6567 -8881.6567 0.0 459.4326 
3555 -8881.6568 -8881.6568 0.0 459.4303 
3556 -8879.8199 -8879.8199 0.0 458.8294 
3557 -8882.1466 -8882.1466 0.0 459.2624 
3558 -8882.1264 -8882.1264 0.0 459.2224 
3559 -8882.1469 -8882.1469 0.0 459.2584 
3560 -8882.147 -8882.147 0.0 459.2591 
3561 -8882.147 -8882.147 0.0 459.2594 
3562 -8882.147 -8882.147 0.0 459.2597 
3563 -8882.147 -8882.147 0.0 459.26 
3564 -8882.147 -8882.147 0.0 459.2597 
3565 -8880.2912 -8880.2912 0.0 459.489 
3566 -8882.6056 -8882.6056 0.0 459.3447 
3567 -8882.5848 -8882.5848 0.0 459.3618 
3568 -8882.6053 -8882.6053 0.0 459.3466 
3569 -8882.6056 -8882.6056 0.0 459.3451 
3570 -8882.6056 -8882.6056 0.0 459.3447 
3571 -8880.4455 -8880.4455 0.0 461.0677 
3572 -8883.0261 -8883.0261 0.0 459.8529 
3573 -8883.003 -8883.003 0.0 459.9773 
3574 -8883.0264 -8883.0264 0.0 459.8652 
3575 -8883.0263 -8883.0263 0.0 459.8627 
3576 -8883.0264 -8883.0264 0.0 459.8652 
3577 -8880.5704 -8880.5704 0.0 461.4239 
3578 -8883.3882 -8883.3882 0.0 460.2924 
3579 -8883.3627 -8883.3627 0.0 460.4093 
3580 -8883.388 -8883.388 0.0 460.3042 
3581 -8883.3883 -8883.3883 0.0 460.2961 
3582 -8883.3883 -8883.3883 0.0 460.2969 
3583 -8883.3883 -8883.3883 0.0 460.2976 
3584 -8880.2686 -8880.2686 0.0 460.8838 
3585 -8883.7013 -8883.7013 0.0 460.4547 
3586 -8883.6695 -8883.6695 0.0 460.5035 
3587 -8883.7008 -8883.7008 0.0 460.4598 
3588 -8883.7013 -8883.7013 0.0 460.4554 
3589 -8883.7013 -8883.7013 0.0 460.4547 
3590 -8880.723 -8880.723 0.0 463.1335 
3591 -8884.0146 -8884.0146 0.0 461.11 
3592 -8883.9835 -8883.9835 0.0 461.3191 
3593 -8884.0147 -8884.0147 0.0 461.1309 
3594 -8884.0146 -8884.0146 0.0 461.1224 
3595 -8884.0147 -8884.0147 0.0 461.1309 
3596 -8881.5208 -8881.5208 0.0 461.1917 
3597 -8884.3342 -8884.3342 0.0 461.1733 
3598 -8884.3067 -8884.3067 0.0 461.1825 
3599 -8884.3342 -8884.3342 0.0 461.1742 
3600 -8884.3342 -8884.3342 0.0 461.1737 
3601 -8884.3342 -8884.3342 0.0 461.1735 
3602 -8884.3342 -8884.3342 0.0 461.1733 
3603 -8882.3495 -8882.3495 0.0 460.727 
3604 -8884.6793 -8884.6793 0.0 461.0804 
3605 -8884.6573 -8884.6573 0.0 461.0519 
3606 -8884.6793 -8884.6793 0.0 461.0776 
3607 -8884.6794 -8884.6794 0.0 461.0794 
3608 -8884.6794 -8884.6794 0.0 461.0795 
3609 -8884.6794 -8884.6794 0.0 461.0796 
3610 -8884.6794 -8884.6794 0.0 461.0797 
3611 -8884.6794 -8884.6794 0.0 461.0796 
3612 -8882.9144 -8882.9144 0.0 462.4531 
3613 -8885.0053 -8885.0053 0.0 461.4993 
3614 -8884.9845 -8884.9845 0.0 461.6019 
3615 -8885.0052 -8885.0052 0.0 461.5096 
3616 -8885.0053 -8885.0053 0.0 461.502 
3617 -8885.0053 -8885.0053 0.0 461.5001 
3618 -8885.0053 -8885.0053 0.0 461.4994 
3619 -8883.0948 -8883.0948 0.0 462.5556 
3620 -8885.3066 -8885.3066 0.0 461.8162 
3621 -8885.2847 -8885.2847 0.0 461.8983 
3622 -8885.3065 -8885.3065 0.0 461.8244 
3623 -8885.3065 -8885.3065 0.0 461.8183 
3624 -8885.3066 -8885.3066 0.0 461.8169 
3625 -8885.3066 -8885.3066 0.0 461.8162 
3626 -8884.0189 -8884.0189 0.0 461.7616 
3627 -8885.6428 -8885.6428 0.0 461.8306 
3628 -8885.6264 -8885.6264 0.0 461.8302 
3629 -8885.6427 -8885.6427 0.0 461.8306 
3630 -8885.6428 -8885.6428 0.0 461.8306 
3631 -8884.7814 -8884.7814 0.0 461.8625 
3632 -8886.0125 -8886.0125 0.0 461.8713 
3633 -8886.0009 -8886.0009 0.0 461.8751 
3634 -8886.0127 -8886.0127 0.0 461.8717 
3635 -8886.0127 -8886.0127 0.0 461.8716 
3636 -8886.0127 -8886.0127 0.0 461.8716 
3637 -8884.7288 -8884.7288 0.0 462.961 
3638 -8886.3201 -8886.3201 0.0 462.2345 
3639 -8886.3046 -8886.3046 0.0 462.3134 
3640 -8886.3202 -8886.3202 0.0 462.2423 
3641 -8886.3203 -8886.3203 0.0 462.2399 
3642 -8886.3203 -8886.3203 0.0 462.2391 
3643 -8886.3203 -8886.3203 0.0 462.2386 
3644 -8886.3203 -8886.3203 0.0 462.2382 
3645 -8886.3203 -8886.3203 0.0 462.2378 
3646 -8886.3203 -8886.3203 0.0 462.2382 
3647 -8885.2196 -8885.2196 0.0 461.2034 
3648 -8886.6339 -8886.6339 0.0 461.936 
3649 -8886.6198 -8886.6198 0.0 461.8684 
3650 -8886.6337 -8886.6337 0.0 461.9294 
3651 -8886.6339 -8886.6339 0.0 461.935 
3652 -8886.6339 -8886.6339 0.0 461.9344 
3653 -8885.8737 -8885.8737 0.0 461.5841 
3654 -8886.9771 -8886.9771 0.0 461.8346 
3655 -8886.9669 -8886.9669 0.0 461.8133 
3656 -8886.9771 -8886.9771 0.0 461.8325 
3657 -8886.9771 -8886.9771 0.0 461.8339 
3658 -8886.9771 -8886.9771 0.0 461.834 
3659 -8885.8691 -8885.8691 0.0 462.6211 
3660 -8887.275 -8887.275 0.0 462.1076 
3661 -8887.262 -8887.262 0.0 462.1638 
3662 -8887.2751 -8887.2751 0.0 462.1132 
3663 -8887.2751 -8887.2751 0.0 462.1112 
3664 -8887.2751 -8887.2751 0.0 462.1132 
3665 -8885.9282 -8885.9282 0.0 461.1645 
3666 -8887.5467 -8887.5467 0.0 461.8636 
3667 -8887.5314 -8887.5314 0.0 461.7991 
3668 -8887.5466 -8887.5466 0.0 461.8572 
3669 -8887.5467 -8887.5467 0.0 461.8622 
3670 -8887.5467 -8887.5467 0.0 461.8634 
3671 -8887.5467 -8887.5467 0.0 461.8637 
3672 -8886.2882 -8886.2882 0.0 461.3466 
3673 -8887.8413 -8887.8413 0.0 461.7312 
3674 -8887.8265 -8887.8265 0.0 461.6975 
3675 -8887.8413 -8887.8413 0.0 461.7279 
3676 -8887.8414 -8887.8414 0.0 461.7307 
3677 -8887.8414 -8887.8414 0.0 461.7307 
3678 -8886.583 -8886.583 0.0 462.3303 
3679 -8888.1451 -8888.1451 0.0 461.9376 
3680 -8888.129 -8888.129 0.0 461.982 
3681 -8888.1449 -8888.1449 0.0 461.9421 
3682 -8888.1451 -8888.1451 0.0 461.938 
3683 -8886.0511 -8886.0511 0.0 463.197 
3684 -8888.4011 -8888.4011 0.0 462.2777 
3685 -8888.3779 -8888.3779 0.0 462.3771 
3686 -8888.4011 -8888.4011 0.0 462.2876 
3687 -8886.4388 -8886.4388 0.0 462.7071 
3688 -8888.6597 -8888.6597 0.0 462.4195 
3689 -8886.6703 -8886.6703 0.0 462.1237 
3690 -8888.9322 -8888.9322 0.0 462.3682 
3691 -8886.8079 -8886.8079 0.0 463.3713 
3692 -8889.2108 -8889.2108 0.0 462.6468 
3693 -8889.2081 -8889.2081 0.0 462.6196 
3694 -8889.2107 -8889.2107 0.0 462.6441 
3695 -8889.2108 -8889.2108 0.0 462.6465 
3696 -8887.1403 -8887.1403 0.0 461.5194 
3697 -8889.494 -8889.494 0.0 462.3826 
3698 -8887.2719 -8887.2719 0.0 462.2222 
3699 -8889.7828 -8889.7828 0.0 462.3728 
3700 -8888.125 -8888.125 0.0 464.0191 
3701 -8890.0823 -8890.0823 0.0 462.8672 
3702 -8888.6934 -8888.6934 0.0 461.5161 
3703 -8890.3641 -8890.3641 0.0 462.505 
3704 -8889.976 -8889.976 0.0 461.5936 
